year,hires,terminations,net_change,net_change_precent
2016,4,1,3,75.00
2016,2,0,2,100.00
2016,2,1,1,50.00
2016,2,0,2,100.00
2016,4,1,3,75.00
2016,4,0,4,100.00
2016,5,1,4,80.00
2016,6,0,6,100.00
2016,3,0,3,100.00
2016,5,0,5,100.00
2016,5,0,5,100.00
2016,7,0,7,100.00
2016,6,1,5,83.33
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,1,0,1,100.00
2016,8,0,8,100.00
2016,3,0,3,100.00
2016,5,0,5,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,5,0,5,100.00
2016,4,1,3,75.00
2016,6,1,5,83.33
2016,2,0,2,100.00
2016,3,1,2,66.67
2016,1,0,1,100.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,6,1,5,83.33
2016,2,0,2,100.00
2016,5,0,5,100.00
2016,4,0,4,100.00
2016,1,0,1,100.00
2016,4,2,2,50.00
2016,4,0,4,100.00
2016,7,0,7,100.00
2016,6,1,5,83.33
2016,5,2,3,60.00
2016,5,1,4,80.00
2016,4,1,3,75.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,4,1,3,75.00
2016,1,0,1,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,5,0,5,100.00
2016,4,0,4,100.00
2016,6,2,4,66.67
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,4,0,4,100.00
2016,1,0,1,100.00
2016,5,1,4,80.00
2016,1,0,1,100.00
2016,3,0,3,100.00
2016,5,0,5,100.00
2016,5,0,5,100.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,6,2,4,66.67
2016,1,0,1,100.00
2016,5,1,4,80.00
2016,5,0,5,100.00
2016,3,0,3,100.00
2016,5,0,5,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,4,0,4,100.00
2016,1,1,0,0.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,6,2,4,66.67
2016,5,0,5,100.00
2016,1,0,1,100.00
2016,4,0,4,100.00
2016,3,1,2,66.67
2016,4,0,4,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,5,0,5,100.00
2016,2,0,2,100.00
2016,7,1,6,85.71
2016,5,0,5,100.00
2016,5,0,5,100.00
2016,8,0,8,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,6,0,6,100.00
2016,3,1,2,66.67
2016,5,0,5,100.00
2016,2,0,2,100.00
2016,5,0,5,100.00
2016,3,0,3,100.00
2016,5,0,5,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,7,0,7,100.00
2016,4,2,2,50.00
2016,3,0,3,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,3,0,3,100.00
2016,1,0,1,100.00
2016,6,1,5,83.33
2016,3,1,2,66.67
2016,1,1,0,0.00
2016,3,1,2,66.67
2016,2,0,2,100.00
2016,7,0,7,100.00
2016,3,1,2,66.67
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,3,1,2,66.67
2016,5,0,5,100.00
2016,1,0,1,100.00
2016,5,1,4,80.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,6,0,6,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,6,0,6,100.00
2016,6,0,6,100.00
2016,5,0,5,100.00
2016,1,0,1,100.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,1,1,0,0.00
2016,5,0,5,100.00
2016,2,0,2,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,1,1,0,0.00
2016,2,1,1,50.00
2016,4,1,3,75.00
2016,6,0,6,100.00
2016,5,0,5,100.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,1,0,1,100.00
2016,7,0,7,100.00
2016,5,0,5,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,3,0,3,100.00
2016,6,0,6,100.00
2016,4,0,4,100.00
2016,1,0,1,100.00
2016,2,1,1,50.00
2016,1,0,1,100.00
2016,3,0,3,100.00
2016,2,0,2,100.00
2016,1,0,1,100.00
2016,3,0,3,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,1,0,1,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,9,0,9,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,3,1,2,66.67
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,2,0,2,100.00
2016,4,0,4,100.00
2016,3,1,2,66.67
2016,4,1,3,75.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,3,1,2,66.67
2016,1,0,1,100.00
2016,2,0,2,100.00
2017,2,0,2,100.00
2017,5,0,5,100.00
2017,3,0,3,100.00
2017,4,1,3,75.00
2017,1,0,1,100.00
2017,5,0,5,100.00
2017,3,1,2,66.67
2017,3,0,3,100.00
2017,3,1,2,66.67
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,5,0,5,100.00
2017,6,1,5,83.33
2017,2,1,1,50.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,1,0,1,100.00
2017,6,0,6,100.00
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,6,0,6,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,5,0,5,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,6,1,5,83.33
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,3,0,3,100.00
2017,3,1,2,66.67
2017,5,0,5,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,5,1,4,80.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,6,0,6,100.00
2017,5,1,4,80.00
2017,8,0,8,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,4,1,3,75.00
2017,3,1,2,66.67
2017,5,0,5,100.00
2017,4,1,3,75.00
2017,4,0,4,100.00
2017,2,1,1,50.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,1,1,50.00
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,4,1,3,75.00
2017,6,1,5,83.33
2017,6,1,5,83.33
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,5,1,4,80.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,3,0,3,100.00
2017,6,1,5,83.33
2017,2,0,2,100.00
2017,4,1,3,75.00
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,1,0,1,100.00
2017,6,0,6,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,5,0,5,100.00
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,5,1,4,80.00
2017,3,2,1,33.33
2017,5,1,4,80.00
2017,5,0,5,100.00
2017,5,0,5,100.00
2017,8,1,7,87.50
2017,3,1,2,66.67
2017,5,1,4,80.00
2017,2,1,1,50.00
2017,4,1,3,75.00
2017,2,0,2,100.00
2017,3,1,2,66.67
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,7,0,7,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,5,0,5,100.00
2017,4,2,2,50.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,6,0,6,100.00
2017,2,0,2,100.00
2017,5,0,5,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,6,0,6,100.00
2017,6,3,3,50.00
2017,5,0,5,100.00
2017,2,0,2,100.00
2017,5,1,4,80.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,5,1,4,80.00
2017,5,0,5,100.00
2017,5,1,4,80.00
2017,2,0,2,100.00
2017,3,1,2,66.67
2017,4,0,4,100.00
2017,4,1,3,75.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,1,0,1,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,5,1,4,80.00
2017,3,1,2,66.67
2017,5,0,5,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,6,0,6,100.00
2017,1,0,1,100.00
2017,4,0,4,100.00
2017,5,0,5,100.00
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,1,0,1,100.00
2017,5,0,5,100.00
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,6,0,6,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,5,1,4,80.00
2017,3,2,1,33.33
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,3,1,2,66.67
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,4,2,2,50.00
2017,4,0,4,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,4,0,4,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,2,1,1,50.00
2017,2,0,2,100.00
2017,5,0,5,100.00
2017,6,0,6,100.00
2017,5,2,3,60.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,4,0,4,100.00
2017,2,1,1,50.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,5,0,5,100.00
2017,3,0,3,100.00
2017,6,0,6,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,6,0,6,100.00
2017,3,0,3,100.00
2017,6,1,5,83.33
2017,2,1,1,50.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,4,1,3,75.00
2017,4,0,4,100.00
2017,1,0,1,100.00
2017,2,1,1,50.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,3,1,2,66.67
2017,4,1,3,75.00
2017,1,0,1,100.00
2017,1,1,0,0.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,3,0,3,100.00
2017,3,1,2,66.67
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,3,0,3,100.00
2017,2,0,2,100.00
2017,3,1,2,66.67
2017,1,0,1,100.00
2017,2,1,1,50.00
2017,1,0,1,100.00
2017,2,1,1,50.00
2017,2,0,2,100.00
2017,3,0,3,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,1,0,0.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,2,1,1,50.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,2,0,2,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2017,1,0,1,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,5,0,5,100.00
2018,1,0,1,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,4,0,4,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,3,1,2,66.67
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,4,0,4,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,2,1,1,50.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,2,1,1,50.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,9,1,8,88.89
2018,3,0,3,100.00
2018,5,1,4,80.00
2018,3,0,3,100.00
2018,6,0,6,100.00
2018,3,0,3,100.00
2018,3,1,2,66.67
2018,4,0,4,100.00
2018,7,1,6,85.71
2018,4,0,4,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,5,1,4,80.00
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,6,0,6,100.00
2018,5,0,5,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,4,1,3,75.00
2018,1,0,1,100.00
2018,6,1,5,83.33
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,4,1,3,75.00
2018,5,0,5,100.00
2018,6,0,6,100.00
2018,3,0,3,100.00
2018,4,2,2,50.00
2018,5,0,5,100.00
2018,5,0,5,100.00
2018,8,1,7,87.50
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,5,0,5,100.00
2018,4,0,4,100.00
2018,4,0,4,100.00
2018,4,1,3,75.00
2018,5,0,5,100.00
2018,5,0,5,100.00
2018,7,1,6,85.71
2018,5,0,5,100.00
2018,7,1,6,85.71
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,5,1,4,80.00
2018,3,1,2,66.67
2018,2,0,2,100.00
2018,5,1,4,80.00
2018,7,1,6,85.71
2018,9,1,8,88.89
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,5,0,5,100.00
2018,6,0,6,100.00
2018,2,0,2,100.00
2018,3,1,2,66.67
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,1,0,1,100.00
2018,3,1,2,66.67
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,4,1,3,75.00
2018,4,0,4,100.00
2018,5,0,5,100.00
2018,3,0,3,100.00
2018,6,0,6,100.00
2018,7,1,6,85.71
2018,2,0,2,100.00
2018,7,0,7,100.00
2018,3,1,2,66.67
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,3,1,2,66.67
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,5,1,4,80.00
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,4,0,4,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,5,1,4,80.00
2018,4,1,3,75.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,6,0,6,100.00
2018,3,1,2,66.67
2018,7,0,7,100.00
2018,5,1,4,80.00
2018,2,1,1,50.00
2018,5,1,4,80.00
2018,6,2,4,66.67
2018,3,0,3,100.00
2018,5,1,4,80.00
2018,4,1,3,75.00
2018,6,0,6,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,8,0,8,100.00
2018,1,0,1,100.00
2018,4,1,3,75.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,6,0,6,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,8,0,8,100.00
2018,2,1,1,50.00
2018,2,0,2,100.00
2018,2,1,1,50.00
2018,5,0,5,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,3,1,2,66.67
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,1,0,1,100.00
2018,4,0,4,100.00
2018,1,0,1,100.00
2018,5,0,5,100.00
2018,2,1,1,50.00
2018,2,0,2,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,5,1,4,80.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,5,0,5,100.00
2018,2,1,1,50.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,5,0,5,100.00
2018,3,1,2,66.67
2018,2,1,1,50.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,6,0,6,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,5,1,4,80.00
2018,5,1,4,80.00
2018,3,1,2,66.67
2018,4,1,3,75.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,4,1,3,75.00
2018,1,0,1,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,4,0,4,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,7,0,7,100.00
2018,3,0,3,100.00
2018,3,1,2,66.67
2018,3,1,2,66.67
2018,1,0,1,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,7,0,7,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,4,1,3,75.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,3,1,2,66.67
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2018,3,1,2,66.67
2018,1,0,1,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,5,0,5,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,6,0,6,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,4,0,4,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,5,0,5,100.00
2018,2,0,2,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,3,0,3,100.00
2018,4,0,4,100.00
2018,3,0,3,100.00
2018,1,0,1,100.00
2018,3,0,3,100.00
2018,2,0,2,100.00
2018,5,0,5,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,7,0,7,100.00
2019,3,0,3,100.00
2019,5,0,5,100.00
2019,5,1,4,80.00
2019,4,0,4,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,4,0,4,100.00
2019,8,0,8,100.00
2019,5,0,5,100.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,5,0,5,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,6,0,6,100.00
2019,5,0,5,100.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,6,0,6,100.00
2019,4,1,3,75.00
2019,3,1,2,66.67
2019,1,0,1,100.00
2019,9,0,9,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,7,0,7,100.00
2019,3,0,3,100.00
2019,5,0,5,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,6,0,6,100.00
2019,6,0,6,100.00
2019,2,0,2,100.00
2019,5,0,5,100.00
2019,4,0,4,100.00
2019,4,0,4,100.00
2019,6,1,5,83.33
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,1,0,1,100.00
2019,7,0,7,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,3,1,2,66.67
2019,4,1,3,75.00
2019,7,1,6,85.71
2019,2,1,1,50.00
2019,6,1,5,83.33
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,5,0,5,100.00
2019,5,0,5,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,5,0,5,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,5,0,5,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,5,0,5,100.00
2019,2,1,1,50.00
2019,7,0,7,100.00
2019,3,0,3,100.00
2019,5,0,5,100.00
2019,6,0,6,100.00
2019,4,0,4,100.00
2019,5,0,5,100.00
2019,4,0,4,100.00
2019,5,1,4,80.00
2019,9,0,9,100.00
2019,1,0,1,100.00
2019,6,1,5,83.33
2019,4,0,4,100.00
2019,1,0,1,100.00
2019,5,1,4,80.00
2019,6,0,6,100.00
2019,6,0,6,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,6,1,5,83.33
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,5,1,4,80.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,1,0,1,100.00
2019,5,0,5,100.00
2019,5,1,4,80.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,5,1,4,80.00
2019,4,0,4,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,4,1,3,75.00
2019,5,0,5,100.00
2019,2,0,2,100.00
2019,5,1,4,80.00
2019,2,0,2,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,5,1,4,80.00
2019,4,0,4,100.00
2019,7,1,6,85.71
2019,2,0,2,100.00
2019,3,1,2,66.67
2019,2,0,2,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,2,1,1,50.00
2019,2,1,1,50.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,3,0,3,100.00
2019,6,0,6,100.00
2019,4,0,4,100.00
2019,1,1,0,0.00
2019,3,0,3,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,4,0,4,100.00
2019,4,1,3,75.00
2019,5,0,5,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,4,0,4,100.00
2019,2,0,2,100.00
2019,1,0,1,100.00
2019,3,0,3,100.00
2019,4,0,4,100.00
2019,5,0,5,100.00
2019,4,0,4,100.00
